Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%
10/2/2019,119701000,"119,626,000","119,996,000","117,211,000","0,19K",0.06%
10/3/2019,118101000,"119,701,000","120,326,000","116,000,000","0,21K",-1.34%
10/4/2019,116499000,"118,101,000","118,200,000","115,565,000","0,16K",-1.36%
10/5/2019,115694000,"116,302,000","116,512,000","114,374,000","0,09K",-0.69%
10/6/2019,111843000,"115,592,000","115,948,000","111,623,000","0,16K",-3.33%
10/7/2019,116750000,"111,843,000","117,678,000","110,082,000","0,22K",4.39%
10/8/2019,116925000,"116,750,000","118,637,000","116,250,000","0,16K",0.15%
10/9/2019,122055000,"117,031,000","122,764,000","115,742,000","0,22K",4.39%
10/10/2019,121502000,"122,055,000","122,498,000","120,100,000","0,12K",-0.45%
10/11/2019,118467000,"121,501,000","124,999,000","118,401,000","0,27K",-2.50%
10/12/2019,118901000,"118,467,000","119,749,000","118,396,000","0,12K",0.37%
10/13/2019,118500000,"118,900,000","120,544,000","118,063,000","0,10K",-0.34%
10/14/2019,119778000,"118,499,000","120,000,000","118,029,000","0,16K",1.08%
10/15/2019,117658000,"119,700,000","120,399,000","117,501,000","0,22K",-1.77%
10/16/2019,114849000,"117,600,000","117,702,000","114,000,000","0,22K",-2.39%
10/17/2019,114500000,"114,717,000","115,900,000","112,168,000","0,21K",-0.30%
10/18/2019,113258000,"114,500,000","115,088,000","112,150,000","0,12K",-1.08%
10/19/2019,113499000,"113,257,000","114,750,000","113,000,000","0,14K",0.21%
10/20/2019,116224000,"113,498,000","116,700,000","112,796,000","0,13K",2.40%
10/21/2019,116213000,"116,225,000","117,669,000","115,383,000","0,15K",-0.01%
10/22/2019,114529000,"116,212,000","117,500,000","114,000,000","0,15K",-1.45%
10/23/2019,106155000,"114,528,000","114,529,000","105,136,000","0,38K",-7.31%
10/24/2019,106502000,"106,265,000","107,372,000","105,105,000","0,16K",0.33%
10/25/2019,119997000,"106,502,000","121,750,000","105,501,000","0,45K",12.67%
10/26/2019,127246000,"119,950,000","143,500,000","119,950,000","0,70K",6.04%
10/27/2019,131806000,"127,246,000","133,970,000","125,800,000","0,27K",3.58%
10/28/2019,129435000,"131,805,000","135,600,992","129,435,000","0,22K",-1.80%
10/29/2019,131845000,"129,435,000","132,796,000","129,116,000","0,19K",1.86%
10/30/2019,129800000,"131,845,000","131,969,000","127,552,000","0,20K",-1.55%
10/31/2019,129200000,"129,800,000","132,059,000","127,079,000","0,21K",-0.46%
11/1/2019,129600000,"129,200,000","130,405,000","127,792,000","0,15K",0.31%
11/2/2019,129501000,"129,600,000","130,300,000","129,012,000","0,08K",-0.08%
11/3/2019,128807000,"129,501,000","130,500,000","127,700,000","0,13K",-0.54%
11/4/2019,131050000,"128,807,000","131,807,000","128,000,000","0,16K",1.74%
11/5/2019,129709000,"131,005,000","131,199,000","128,333,000","0,21K",-1.02%
11/6/2019,130360000,"129,709,000","131,000,000","129,015,000","0,10K",0.50%
11/7/2019,129852000,"130,217,000","130,559,000","128,700,000","0,16K",-0.39%
11/8/2019,124690000,"129,852,000","130,257,000","123,022,000","0,28K",-3.98%
11/9/2019,124502000,"124,690,000","125,602,000","123,611,000","0,09K",-0.15%
11/10/2019,126413000,"124,502,000","127,082,000","123,948,000","0,13K",1.53%
11/11/2019,123783000,"126,415,000","126,999,000","122,500,000","0,21K",-2.08%
11/12/2019,124505000,"123,784,000","125,000,000","122,307,000","0,15K",0.58%
11/13/2019,124227000,"124,505,000","124,676,000","123,501,000","0,09K",-0.22%
11/14/2019,122577000,"124,228,000","124,365,000","122,229,000","0,19K",-1.33%
11/15/2019,120150000,"122,577,000","123,800,000","119,838,000","0,18K",-1.98%
11/16/2019,120449000,"120,150,000","121,264,000","120,000,000","0,07K",0.25%
11/17/2019,120705000,"120,450,000","121,495,000","119,883,000","0,08K",0.21%
11/18/2019,116300000,"120,705,000","120,705,000","115,732,000","0,15K",-3.65%
11/19/2019,115559000,"116,235,000","116,600,000","114,000,000","0,19K",-0.64%
11/20/2019,114713000,"115,739,000","116,264,000","114,500,000","0,17K",-0.73%
11/21/2019,108595000,"114,713,000","115,391,000","107,500,000","0,37K",-5.33%
11/22/2019,104599000,"108,595,000","110,000,000","99,000,000","0,52K",-3.68%
11/23/2019,104730000,"104,599,000","105,357,000","102,500,000","0,20K",0.13%
11/24/2019,99205000,"104,850,000","104,980,000","99,082,000","0,21K",-5.28%
11/25/2019,101544000,"99,205,000","105,154,000","94,000,000","0,53K",2.36%
11/26/2019,102102000,"101,544,000","104,000,000","100,410,000","0,26K",0.55%
11/27/2019,106152000,"102,101,000","108,010,000","97,733,000","0,34K",3.97%
11/28/2019,104446000,"106,152,000","107,198,000","103,689,000","0,25K",-1.61%
11/29/2019,109990000,"104,636,000","110,478,000","104,444,000","0,22K",5.31%
11/30/2019,107848000,"109,999,000","110,633,000","105,002,000","0,45K",-1.95%
12/1/2019,105545000,"107,505,000","107,849,000","103,300,000","0,26K",-2.14%
12/2/2019,104477000,"105,545,000","105,547,000","102,216,000","0,30K",-1.01%
12/3/2019,103498000,"104,273,000","105,750,000","103,013,000","0,21K",-0.94%
12/4/2019,102212000,"103,498,000","107,750,000","100,881,000","0,48K",-1.24%
12/5/2019,104000000,"102,205,000","105,293,000","101,694,000","0,26K",1.75%
12/6/2019,105798000,"104,000,000","105,941,000","103,000,000","0,21K",1.73%
12/7/2019,105543000,"105,798,000","106,970,000","104,373,000","0,36K",-0.24%
12/8/2019,105506000,"105,543,000","105,874,000","104,250,000","0,09K",-0.04%
12/9/2019,103720000,"105,505,000","106,649,000","103,140,000","0,19K",-1.69%
12/10/2019,102394000,"103,720,000","104,298,000","101,578,000","0,25K",-1.28%
12/11/2019,101568000,"102,394,000","102,907,000","100,807,000","0,16K",-0.81%
12/12/2019,101183000,"101,568,000","102,500,000","100,300,000","0,22K",-0.38%
12/13/2019,101564000,"101,183,000","102,593,000","101,005,000","0,12K",0.38%
12/14/2019,99531000,"101,564,000","102,307,000","98,952,000","0,13K",-2.00%
12/15/2019,100151000,"99,531,000","101,050,000","98,849,000","0,09K",0.62%
12/16/2019,96668000,"100,151,000","100,457,000","96,207,000","0,30K",-3.48%
12/17/2019,93455000,"96,668,000","96,998,000","93,000,000","0,30K",-3.32%
12/18/2019,101674000,"93,455,000","102,300,000","91,257,000","0,42K",8.79%
12/19/2019,100425000,"101,674,000","102,259,000","99,145,000","0,37K",-1.23%
12/20/2019,101178000,"100,426,000","101,436,000","99,800,000","0,28K",0.75%
12/21/2019,100661000,"100,838,000","101,180,000","100,188,000","0,18K",-0.51%
12/22/2019,105250000,"100,661,000","105,250,000","100,508,000","0,15K",4.56%
12/23/2019,103514000,"105,250,000","106,988,000","102,000,000","0,44K",-1.65%
12/24/2019,102381000,"103,514,000","104,275,000","101,257,000","0,19K",-1.09%
12/25/2019,101586000,"102,381,000","102,575,000","100,600,000","0,16K",-0.78%
12/26/2019,101395000,"101,587,000","104,285,000","101,000,000","0,17K",-0.19%
12/27/2019,101501000,"101,396,000","101,857,000","99,945,000","0,19K",0.10%
12/28/2019,102680000,"101,552,000","103,000,000","101,551,000","0,10K",1.16%
12/29/2019,102776000,"102,680,000","104,310,000","101,933,000","0,25K",0.09%
12/30/2019,101546000,"102,776,000","103,993,000","101,040,000","0,34K",-1.20%
12/31/2019,100402000,"101,546,000","101,780,000","99,675,000","0,24K",-1.13%
1/1/2020,101139000,"100,295,000","102,567,000","100,090,000","0,25K",0.73%
1/2/2020,98000000,"101,071,000","101,300,000","97,746,000","0,24K",-3.10%
1/3/2020,101698000,"98,001,000","102,999,000","97,000,000","0,29K",3.77%
1/4/2020,101995000,"101,698,000","102,242,000","101,010,000","0,13K",0.29%
1/5/2020,101701000,"101,995,000","103,400,000","101,301,000","0,14K",-0.29%
1/6/2020,107000000,"101,700,000","107,070,000","101,700,000","0,30K",5.21%
1/7/2020,110408000,"106,999,000","110,499,000","105,244,000","0,68K",3.19%
1/8/2020,112612000,"110,420,000","115,000,000","110,408,000","0,57K",2.00%
1/9/2020,109234000,"112,612,000","112,715,000","108,673,000","0,32K",-3.00%
1/10/2020,112900000,"109,233,000","112,900,000","106,800,000","0,35K",3.36%
1/11/2020,109901000,"112,899,000","113,501,000","109,901,000","0,19K",-2.66%
1/12/2020,111714000,"109,797,000","111,714,000","109,346,000","0,09K",1.65%
1/13/2020,110454000,"111,714,000","111,751,000","109,950,000","0,21K",-1.13%
1/14/2020,118425000,"110,454,000","118,618,000","110,375,000","0,82K",7.22%
1/15/2020,119494000,"118,425,000","120,565,000","115,999,000","0,41K",0.90%
1/16/2020,118620000,"119,494,000","119,850,000","117,000,000","0,22K",-0.73%
1/17/2020,120708000,"118,620,000","121,511,000","118,204,000","0,22K",1.76%
1/18/2020,120918000,"120,708,000","121,399,000","119,490,000","0,13K",0.17%
1/19/2020,119250000,"120,918,000","123,801,000","116,750,000","0,31K",-1.38%
1/20/2020,118514000,"119,250,000","119,857,000","117,049,000","0,26K",-0.62%
1/21/2020,119201000,"118,514,000","120,000,000","117,000,000","0,26K",0.58%
1/22/2020,118646000,"119,201,000","119,622,000","118,175,000","0,16K",-0.47%
1/23/2020,115083000,"118,647,000","118,648,000","114,160,000","0,30K",-3.00%
1/24/2020,115400000,"115,083,000","116,638,000","113,052,000","0,21K",0.28%
1/25/2020,114578000,"115,399,000","115,400,000","113,500,000","0,11K",-0.71%
1/26/2020,117724000,"114,578,000","117,800,000","113,973,000","0,14K",2.75%
1/27/2020,119239000,"117,800,000","121,100,000","117,799,000","0,43K",1.29%
1/28/2020,121682000,"119,238,000","123,365,000","119,238,000","0,53K",2.05%
1/29/2020,123343000,"124,883,000","126,010,000","122,356,000","0,49K",1.37%
1/30/2020,127670000,"123,323,000","128,400,000","122,200,000","0,38K",3.51%
1/31/2020,127444000,"127,670,000","128,500,000","125,789,000","0,28K",-0.18%
2/1/2020,128499000,"127,444,000","128,969,000","127,444,000","0,11K",0.83%
2/2/2020,127201000,"128,500,000","128,719,000","126,499,000","0,19K",-1.01%
2/3/2020,127800000,"127,202,000","130,000,000","126,848,000","0,23K",0.47%
2/4/2020,126442000,"127,800,000","128,450,000","125,504,000","0,24K",-1.06%
2/5/2020,129751000,"126,441,000","131,000,000","126,001,000","0,37K",2.62%
2/6/2020,131708000,"129,750,000","132,330,000","128,000,000","0,27K",1.51%
2/7/2020,133600000,"131,758,000","133,700,000","131,712,000","0,21K",1.44%
2/8/2020,134848992,"133,600,000","134,900,000","132,000,000","0,15K",0.93%
2/9/2020,137784992,"134,848,992","138,091,008","134,776,000","0,16K",2.18%
2/10/2020,135415008,"137,784,992","137,990,000","134,500,000","0,27K",-1.72%
2/11/2020,139452000,"135,415,008","140,400,000","133,375,000","0,30K",2.98%
2/12/2020,140110000,"139,452,000","140,500,000","139,002,000","0,23K",0.47%
2/13/2020,140342000,"140,110,000","142,888,992","139,044,992","0,35K",0.17%
2/14/2020,141528000,"140,551,008","142,000,000","139,207,008","0,17K",0.85%
2/15/2020,137316992,"141,523,008","141,940,000","135,644,000","0,21K",-2.98%
2/16/2020,137575008,"137,316,992","139,211,008","134,500,000","0,23K",0.19%
2/17/2020,134187000,"137,575,008","137,575,008","131,500,000","0,30K",-2.46%
2/18/2020,139780992,"134,187,000","141,100,000","132,733,000","0,30K",4.17%
2/19/2020,134500000,"139,780,992","140,250,000","133,162,000","0,33K",-3.78%
2/20/2020,132818000,"134,300,000","135,140,000","132,029,000","0,26K",-1.25%
2/21/2020,134255008,"132,818,000","135,108,000","132,818,000","0,13K",1.08%
2/22/2020,133890000,"134,255,008","134,668,992","133,014,000","0,07K",-0.27%
2/23/2020,136412992,"133,891,000","137,480,000","133,773,000","0,13K",1.88%
2/24/2020,134580992,"136,412,992","137,000,000","132,900,000","0,18K",-1.34%
2/25/2020,131100000,"134,580,992","135,010,000","130,448,000","0,32K",-2.59%
2/26/2020,124654000,"131,100,000","132,000,000","123,000,000","0,37K",-4.92%
2/27/2020,124579000,"124,654,000","127,436,000","121,000,000","0,45K",-0.06%
2/28/2020,124992000,"124,581,000","127,607,000","122,000,000","0,31K",0.33%
2/29/2020,123000000,"124,992,000","126,000,000","123,000,000","0,09K",-1.59%
3/1/2020,122792000,"123,000,000","125,000,000","121,469,000","0,12K",-0.17%
3/2/2020,127812000,"122,655,000","128,022,000","121,000,000","0,37K",4.09%
3/3/2020,125551000,"127,812,000","127,931,000","123,500,000","0,21K",-1.77%
3/4/2020,125091000,"125,551,000","126,100,000","123,843,000","0,19K",-0.37%
3/5/2020,128330000,"125,091,000","129,873,000","125,091,000","0,27K",2.59%
3/6/2020,129666000,"128,330,000","130,237,000","127,688,000","0,18K",1.04%
3/7/2020,126872000,"129,666,000","130,000,000","125,984,000","0,13K",-2.15%
3/8/2020,116600000,"126,872,000","126,926,000","116,130,000","0,28K",-8.10%
3/9/2020,115974000,"116,453,000","119,000,000","112,500,000","0,66K",-0.54%
3/10/2020,114848000,"115,974,000","119,444,000","113,775,000","0,36K",-0.97%
3/11/2020,116000000,"114,848,000","116,369,000","111,450,000","0,22K",1.00%
3/12/2020,76500000,"116,000,000","116,130,000","75,000,000","1,01K",-34.05%
3/13/2020,84505000,"76,500,000","98,000,000","64,112,000","1,36K",10.46%
3/14/2020,79743000,"84,505,000","85,893,000","78,947,000","0,29K",-5.64%
3/15/2020,81358000,"79,500,000","88,956,000","79,139,000","0,35K",2.03%
3/16/2020,76883000,"81,358,000","81,892,000","70,265,000","0,98K",-5.50%
3/17/2020,83300000,"76,883,000","85,579,000","75,737,000","0,80K",8.35%
3/18/2020,83669000,"83,061,000","84,395,000","79,750,000","0,61K",0.44%
3/19/2020,100551000,"83,670,000","104,158,000","83,498,000","1,15K",20.18%
3/20/2020,102008000,"100,550,000","112,503,000","96,400,000","1,09K",1.45%
3/21/2020,100855000,"102,043,000","104,994,000","96,281,000","0,48K",-1.13%
3/22/2020,96482000,"101,000,000","104,029,000","96,354,000","0,34K",-4.34%
3/23/2020,107693000,"96,482,000","110,000,000","96,000,000","0,83K",11.62%
3/24/2020,110400000,"107,693,000","111,296,000","105,001,000","0,69K",2.51%
3/25/2020,109706000,"110,400,000","112,267,000","107,456,000","0,54K",-0.63%
3/26/2020,110496000,"109,706,000","110,850,000","107,700,000","0,46K",0.72%
3/27/2020,104752000,"110,496,000","111,000,000","103,847,000","0,54K",-5.20%
3/28/2020,103124000,"104,752,000","105,045,000","100,500,000","0,39K",-1.55%
3/29/2020,98093000,"103,124,000","103,316,000","98,093,000","0,19K",-4.88%
3/30/2020,105742000,"98,093,000","108,643,000","97,943,000","0,59K",7.80%
3/31/2020,106036000,"105,742,000","107,730,000","105,500,000","0,38K",0.28%
4/1/2020,110338000,"106,036,000","110,380,000","103,031,000","0,45K",4.06%
4/2/2020,111484000,"110,338,000","116,832,000","108,701,000","0,71K",1.04%
4/3/2020,111610000,"111,484,000","114,911,000","110,099,000","0,44K",0.11%
4/4/2020,112019000,"111,610,000","113,289,000","110,300,000","0,24K",0.37%
4/5/2020,111898000,"112,050,000","113,175,000","110,900,000","0,19K",-0.11%
4/6/2020,117481000,"111,907,000","117,648,000","111,824,000","0,60K",4.99%
4/7/2020,117197000,"117,500,000","119,272,000","115,949,000","0,53K",-0.24%
4/8/2020,118804000,"117,197,000","119,521,000","116,384,000","0,39K",1.37%
4/9/2020,117290000,"118,804,000","119,042,000","116,300,000","0,30K",-1.27%
4/10/2020,111425000,"117,290,000","117,457,000","110,507,000","0,57K",-5.00%
4/11/2020,112310000,"111,500,000","112,868,000","110,709,000","0,26K",0.79%
4/12/2020,112296000,"112,310,000","116,455,000","111,460,000","0,29K",-0.01%
4/13/2020,111526000,"112,296,000","112,296,000","108,000,000","0,63K",-0.69%
4/14/2020,109398000,"111,526,000","112,000,000","109,118,000","0,32K",-1.91%
4/15/2020,105141000,"109,398,000","110,781,000","105,139,000","0,35K",-3.89%
4/16/2020,111294000,"105,350,000","112,532,000","104,199,000","0,52K",5.85%
4/17/2020,109858000,"111,294,000","111,999,000","109,210,000","0,24K",-1.29%
4/18/2020,112098000,"109,786,000","112,505,000","109,786,000","0,20K",2.04%
4/19/2020,109741000,"112,098,000","112,100,000","109,506,000","0,18K",-2.10%
4/20/2020,108999000,"109,741,000","111,198,000","107,406,000","0,32K",-0.68%
4/21/2020,108356000,"108,999,000","110,050,000","108,000,000","0,28K",-0.59%
4/22/2020,110757000,"108,355,000","111,798,000","108,131,000","0,30K",2.22%
4/23/2020,114370000,"110,757,000","116,100,000","109,688,000","0,60K",3.26%
4/24/2020,114739000,"114,379,000","116,275,000","113,507,000","0,28K",0.32%
4/25/2020,115295000,"114,740,000","116,369,000","114,387,000","0,19K",0.48%
4/26/2020,116697000,"115,298,000","116,702,000","115,100,000","0,20K",1.22%
4/27/2020,118979000,"116,698,000","118,999,000","116,697,000","0,34K",1.96%
4/28/2020,118919000,"118,979,000","119,011,000","117,775,000","0,25K",-0.05%
4/29/2020,133000000,"118,919,000","134,600,000","118,540,000","0,83K",11.84%
4/30/2020,127862000,"132,999,000","140,600,000","127,000,000","1,09K",-3.86%
5/1/2020,131352000,"127,861,000","134,499,008","126,965,000","0,48K",2.73%
5/2/2020,132223000,"131,352,000","132,869,000","129,788,000","0,20K",0.66%
5/3/2020,131650000,"132,223,000","134,824,992","130,018,000","0,34K",-0.43%
5/4/2020,133352000,"131,650,000","134,800,000","129,261,000","0,41K",1.29%
5/5/2020,136099008,"133,352,000","137,000,000","133,182,000","0,42K",2.06%
5/6/2020,138604992,"136,099,008","140,800,000","135,103,008","0,52K",1.84%
5/7/2020,148174000,"138,604,992","149,000,992","137,600,000","0,85K",6.90%
5/8/2020,146499008,"148,150,000","149,990,000","145,000,000","0,60K",-1.13%
5/9/2020,143316992,"146,498,000","148,071,008","142,344,000","0,40K",-2.17%
5/10/2020,132106000,"143,267,008","143,267,008","127,581,000","0,76K",-7.82%
5/11/2020,130603000,"132,106,000","139,600,000","127,700,000","0,75K",-1.14%
5/12/2020,133500000,"130,603,000","135,400,000","130,537,000","0,36K",2.22%
5/13/2020,138884000,"133,500,000","139,756,000","133,005,000","0,43K",4.03%
5/14/2020,144775008,"138,884,000","147,500,000","137,596,000","0,62K",4.24%
5/15/2020,138432000,"144,775,008","144,990,000","136,948,992","0,46K",-4.38%
5/16/2020,140340992,"138,432,000","142,250,000","137,155,008","0,26K",1.38%
5/17/2020,142548992,"140,340,992","144,688,992","139,500,000","0,37K",1.57%
5/18/2020,143239008,"142,548,992","145,500,992","141,011,008","0,39K",0.48%
5/19/2020,143232000,"143,206,000","144,207,008","140,900,000","0,30K",0.00%
5/20/2020,141451008,"143,232,000","143,590,000","139,000,000","0,47K",-1.24%
5/21/2020,136383008,"141,451,008","142,140,992","133,200,000","0,50K",-3.58%
5/22/2020,138620000,"136,383,008","139,499,008","135,000,992","0,34K",1.64%
5/23/2020,137890000,"138,620,000","140,110,000","137,100,992","0,19K",-0.53%
5/24/2020,132345000,"137,890,000","139,387,008","132,091,000","0,27K",-4.02%
5/25/2020,133745000,"132,345,000","134,956,000","131,355,000","0,29K",1.06%
5/26/2020,132720000,"133,745,000","134,998,000","131,000,000","0,29K",-0.77%
5/27/2020,137030000,"132,720,000","137,540,000","132,450,000","0,39K",3.25%
5/28/2020,141196000,"137,030,000","141,200,000","136,444,000","0,36K",3.04%
5/29/2020,137910000,"141,196,000","141,500,000","137,000,992","0,25K",-2.33%
5/30/2020,140383008,"137,910,000","140,500,000","137,008,992","0,20K",1.79%
5/31/2020,137799008,"140,383,008","140,384,000","137,332,000","0,19K",-1.84%
6/1/2020,145898000,"137,799,008","145,900,000","137,320,000","0,28K",5.88%
6/2/2020,137775008,"145,898,000","145,900,000","135,030,000","0,77K",-5.57%
6/3/2020,137975008,"137,775,008","138,000,000","136,248,000","0,22K",0.15%
6/4/2020,139484992,"137,975,008","140,000,000","136,620,000","0,28K",1.09%
6/5/2020,137014000,"139,484,992","139,732,000","137,014,000","0,27K",-1.77%
6/6/2020,137890000,"137,014,000","137,954,000","136,620,000","0,17K",0.64%
6/7/2020,138138000,"137,890,000","138,976,000","135,848,000","0,33K",0.18%
6/8/2020,138000000,"138,138,000","138,850,000","137,000,992","0,26K",-0.10%
6/9/2020,138152000,"138,000,000","139,000,000","136,938,000","0,26K",0.11%
6/10/2020,140254000,"138,152,000","140,646,000","138,152,000","0,23K",1.52%
6/11/2020,136882000,"140,254,000","141,000,000","134,936,000","0,49K",-2.40%
6/12/2020,137070000,"136,882,000","138,016,992","136,000,000","0,21K",0.14%
6/13/2020,137748992,"137,070,000","137,884,000","136,574,000","0,09K",0.50%
6/14/2020,137140992,"137,748,992","137,872,000","136,526,000","0,10K",-0.44%
6/15/2020,136959008,"137,140,992","137,142,000","131,170,000","0,45K",-0.13%
6/16/2020,136106000,"136,959,008","137,775,008","135,500,000","0,28K",-0.62%
6/17/2020,135563008,"136,106,000","136,695,008","134,592,000","0,22K",-0.40%
6/18/2020,134500992,"135,563,008","135,818,000","133,850,000","0,15K",-0.78%
6/19/2020,133809000,"134,500,992","134,770,000","133,515,000","0,17K",-0.51%
6/20/2020,134251008,"133,809,000","134,315,008","133,000,000","0,10K",0.33%
6/21/2020,133030000,"134,251,008","134,754,000","133,003,000","0,08K",-0.91%
6/22/2020,137819008,"133,030,000","137,880,992","132,963,000","0,26K",3.60%
6/23/2020,136356000,"137,819,008","137,938,000","136,000,000","0,27K",-1.06%
6/24/2020,134150000,"136,356,000","136,840,000","133,000,000","0,25K",-1.62%
6/25/2020,133965000,"134,150,000","135,100,992","131,499,000","0,31K",-0.14%
6/26/2020,133701000,"133,965,000","134,400,000","132,680,000","0,20K",-0.20%
6/27/2020,131977000,"133,701,000","133,850,000","131,170,000","0,20K",-1.29%
6/28/2020,132650000,"131,977,000","133,522,000","131,200,000","0,13K",0.51%
6/29/2020,132958000,"132,650,000","133,424,000","131,600,000","0,20K",0.23%
6/30/2020,132296000,"132,958,000","133,400,000","132,100,000","0,19K",-0.50%
7/1/2020,133133000,"132,296,000","134,432,000","132,099,000","0,21K",0.63%
7/2/2020,132751000,"133,133,000","134,101,000","131,870,000","0,20K",-0.29%
7/3/2020,132612000,"132,751,000","133,299,000","132,510,000","0,13K",-0.10%
7/4/2020,132949000,"132,612,000","133,654,000","132,287,000","0,08K",0.25%
7/5/2020,132800000,"132,949,000","133,300,000","132,167,000","0,10K",-0.11%
7/6/2020,134194000,"132,800,000","134,194,000","132,359,000","0,22K",1.05%
7/7/2020,132905000,"134,194,000","134,194,000","132,905,000","0,18K",-0.96%
7/8/2020,134081000,"132,905,000","134,081,000","132,905,000","0,24K",0.88%
7/9/2020,132900000,"134,081,000","134,588,992","132,900,000","0,25K",-0.88%
7/10/2020,133699000,"132,900,000","133,699,000","132,900,000","0,19K",0.60%
7/11/2020,132590000,"133,699,000","133,699,000","132,590,000","0,09K",-0.83%
7/12/2020,133164000,"132,590,000","133,164,000","132,590,000","0,10K",0.43%
7/13/2020,133001000,"133,164,000","133,457,000","133,001,000","0,19K",-0.12%
7/14/2020,133503000,"133,001,000","133,599,000","133,001,000","0,20K",0.38%
7/15/2020,133567000,"133,503,000","133,615,000","133,503,000","0,19K",0.05%
7/16/2020,133523000,"133,567,000","133,567,000","133,523,000","0,19K",-0.03%
7/17/2020,134200000,"133,523,000","134,200,000","133,523,000","0,19K",0.51%
7/18/2020,133700000,"134,200,000","134,200,000","133,700,000","0,09K",-0.37%
7/19/2020,133989000,"133,700,000","133,989,000","133,700,000","0,09K",0.22%
7/20/2020,134356992,"133,989,000","134,356,992","133,989,000","0,18K",0.27%
7/21/2020,137375008,"134,356,992","137,375,008","134,356,992","0,30K",2.25%
7/22/2020,138496000,"137,375,008","138,496,000","136,739,008","0,22K",0.82%
7/23/2020,139587008,"138,496,000","139,587,008","138,496,000","0,20K",0.79%
7/24/2020,139002000,"139,587,008","139,587,008","139,002,000","0,15K",-0.42%
7/25/2020,140500000,"139,002,000","140,500,000","139,002,000","0,17K",1.08%
7/26/2020,143788000,"140,500,000","143,788,000","140,500,000","0,31K",2.34%
7/27/2020,149990000,"143,788,000","149,990,000","143,788,000","0,37K",4.31%
7/28/2020,159020000,"161,871,008","161,871,008","159,020,000","0,60K",6.02%
7/29/2020,161823008,"159,020,000","161,836,992","159,020,000","0,40K",1.76%
7/30/2020,161963008,"161,823,008","161,963,008","161,214,000","0,23K",0.09%
7/31/2020,165096000,"161,963,008","165,096,000","161,963,008","0,33K",1.93%
8/1/2020,170700000,"164,999,008","170,700,000","164,999,008","0,41K",3.39%
8/2/2020,161560000,"170,700,000","170,700,000","161,560,000","0,48K",-5.35%
8/3/2020,165184000,"161,560,000","165,184,000","161,560,000","0,26K",2.24%
8/4/2020,164860000,"165,184,992","166,015,008","164,860,000","0,20K",-0.20%
8/5/2020,169692000,"164,860,000","169,692,000","164,860,000","0,32K",2.93%
8/6/2020,171404992,"169,692,000","171,404,992","169,692,000","0,27K",1.01%
8/7/2020,170602000,"171,404,992","171,404,992","170,602,000","0,34K",-0.47%
8/8/2020,172415008,"170,602,000","172,415,008","170,602,000","0,15K",1.06%
8/9/2020,171596000,"172,415,008","172,415,008","171,227,008","0,15K",-0.48%
8/10/2020,173900000,"171,596,000","173,900,000","171,596,000","0,44K",1.34%
8/11/2020,170851008,"173,900,000","173,904,000","170,851,008","0,42K",-1.75%
8/12/2020,172763008,"170,851,008","172,763,008","170,851,008","0,34K",1.12%
8/13/2020,174579008,"172,763,008","174,579,008","171,500,000","0,32K",1.05%
8/14/2020,175436000,"174,579,008","175,436,000","174,579,008","0,23K",0.49%
8/15/2020,177300992,"175,436,000","177,300,992","175,436,000","0,27K",1.06%
8/16/2020,177404992,"177,300,992","177,404,992","176,995,008","0,12K",0.06%
8/17/2020,183130000,"177,404,992","183,130,000","177,404,992","0,33K",3.23%
8/18/2020,181400000,"183,130,000","183,130,000","181,400,000","0,28K",-0.94%
8/19/2020,178048000,"181,400,000","181,400,000","178,048,000","0,39K",-1.85%
8/20/2020,178852000,"178,048,000","178,852,000","178,048,000","0,16K",0.45%
8/21/2020,174832992,"178,914,000","178,914,000","174,832,992","0,16K",-2.25%
8/22/2020,175472000,"174,832,992","175,472,000","174,832,992","0,18K",0.37%
8/23/2020,174563008,"175,472,000","175,472,000","174,563,008","0,14K",-0.52%
8/24/2020,175251008,"174,563,008","175,251,008","174,563,008","0,18K",0.39%
8/25/2020,170160000,"175,251,008","175,251,008","170,160,000","0,28K",-2.90%
8/26/2020,170080992,"170,160,000","170,160,000","170,080,992","0,22K",-0.05%
8/27/2020,168266000,"170,080,992","170,080,992","168,266,000","0,17K",-1.07%
8/28/2020,169899008,"168,266,000","169,899,008","168,266,000","0,11K",0.97%
8/29/2020,168800992,"169,899,008","169,899,008","168,800,992","0,09K",-0.65%
8/30/2020,171600000,"168,800,992","171,600,000","168,800,992","0,15K",1.66%
8/31/2020,171000992,"171,600,000","171,600,000","170,820,000","0,17K",-0.35%
9/1/2020,174588000,"171,000,992","174,848,992","171,000,992","0,26K",2.10%
9/2/2020,169500992,"174,588,000","174,588,000","168,880,000","0,25K",-2.91%
9/3/2020,155860992,"169,500,992","169,500,992","155,860,992","0,31K",-8.05%
9/4/2020,156811008,"155,860,992","156,811,008","155,860,992","0,37K",0.61%
9/5/2020,152100992,"156,811,008","156,811,008","152,100,992","0,22K",-3.00%
9/6/2020,154202000,"152,100,992","154,202,000","152,100,992","0,12K",1.38%
9/7/2020,154300000,"154,202,000","154,300,000","150,598,000","0,26K",0.06%
9/8/2020,150600000,"154,300,000","154,300,000","150,600,000","0,24K",-2.40%
9/9/2020,151744992,"150,600,000","151,744,992","150,600,000","0,17K",0.76%
